GFORCEX,GFORCEY,GFORCEZ,ROT_X,ROT_Y,ROT_Z,GSR,HEARTRATE,SpO2 %,AMB TEMP MLX, OBJ TEMP MLX
-0.23,-0.05,0.87,-16.02,-1.09,-2.03,499,38.95,0,27.99,36.55
-0.23,-0.05,0.87,-15.89,-1.19,-2.15,510,38.95,0,27.99,36.53
-0.23,-0.05,0.87,-16.02,-1.05,-2.27,522,38.95,0,27.99,36.53
-0.23,-0.05,0.88,-15.89,-1.02,-2.08,502,38.95,0,27.99,36.47
-0.24,-0.05,0.87,-15.89,-0.95,-2.11,536,38.95,0,27.99,36.47
-0.23,-0.05,0.88,-16.02,-1.04,-2.27,514,38.95,0,28.01,36.49
-0.23,-0.05,0.87,-15.65,-0.91,-2.18,501,38.95,0,28.05,36.49
-0.23,-0.05,0.88,-15.77,-1,-2.05,504,53.53,98,28.05,36.49
-0.23,-0.04,0.88,-15.89,-1.01,-2.23,502,53.53,98,28.05,36.49
-0.23,-0.05,0.88,-15.77,-0.91,-2.15,532,53.53,98,28.05,36.49
-0.24,-0.05,0.88,-15.77,-0.99,-2.12,531,53.53,98,28.05,36.45
-0.23,-0.05,0.87,-15.89,-0.91,-2.17,501,53.53,98,28.09,36.47
-0.23,-0.05,0.87,-15.77,-0.96,-2.27,518,53.53,98,28.07,36.47
-0.23,-0.06,0.88,-16.14,-1.22,-2.07,502,53.53,98,28.07,36.45
-0.24,-0.05,0.87,-16.02,-1,-2.21,502,53.53,98,28.07,36.45
-0.24,-0.06,0.87,-15.77,-1.09,-2.07,511,62.92,98,28.09,36.41
-0.23,-0.04,0.88,-15.77,-1.08,-2.09,501,62.92,98,28.09,36.41
-0.23,-0.05,0.87,-15.65,-1.27,-2.1,538,62.92,98,28.09,36.39
-0.23,-0.05,0.87,-16.02,-1.25,-1.85,531,62.92,98,28.09,36.39
-0.23,-0.05,0.88,-16.02,-0.95,-2.08,499,62.92,98,28.09,36.37
-0.23,-0.05,0.88,-15.89,-1.21,-2.31,503,62.92,98,28.07,36.31
-0.23,-0.05,0.87,-15.77,-0.96,-2.12,498,62.92,98,28.09,36.31
-0.23,-0.06,0.88,-16.14,-1.1,-1.96,512,62.92,98,28.09,36.31
-0.24,-0.05,0.87,-15.77,-0.92,-2.01,525,62.92,98,28.09,36.29
-0.23,-0.05,0.88,-15.65,-1.1,-2.08,502,62.92,98,28.09,36.25
-0.23,-0.05,0.88,-16.02,-1.01,-2.45,533,62.92,98,28.11,36.25
-0.24,-0.05,0.87,-15.89,-0.92,-2.18,516,62.92,98,28.11,36.25
-0.24,-0.05,0.88,-15.89,-1.1,-2.16,502,62.92,98,28.11,36.23
-0.23,-0.05,0.88,-16.14,-1.18,-2.19,503,62.92,98,28.13,36.23
-0.23,-0.05,0.87,-16.02,-1.11,-2.2,502,62.92,98,28.13,36.23
-0.23,-0.05,0.88,-15.89,-0.99,-2.2,528,62.92,98,28.13,36.23
-0.23,-0.05,0.88,-16.02,-1.01,-2.06,532,62.92,98,28.13,36.23
-0.23,-0.05,0.86,-15.77,-1.03,-2.1,501,41.9,98,28.13,36.23
-0.24,-0.05,0.86,-15.77,-1.11,-2.21,523,41.9,98,28.13,36.21
-0.23,-0.05,0.87,-15.89,-1.11,-2.09,503,41.9,98,28.13,36.17
-0.24,-0.05,0.87,-15.77,-1.11,-2.13,502,41.9,98,28.17,36.17
-0.23,-0.05,0.87,-15.77,-0.96,-2.18,508,41.9,98,28.17,36.21
-0.23,-0.05,0.88,-15.89,-1.19,-2.22,501,41.9,98,28.15,36.17
-0.24,-0.05,0.87,-15.77,-1.18,-2.12,539,41.9,98,28.15,36.13
-0.23,-0.05,0.88,-15.89,-0.92,-2.06,530,41.9,98,28.17,36.13
-0.24,-0.05,0.89,-15.65,-1.09,-2.17,502,41.9,98,28.17,36.15
-0.24,-0.05,0.88,-15.77,-1.03,-2.2,503,41.9,98,28.15,36.07
-0.23,-0.05,0.87,-15.77,-0.96,-2.06,501,41.9,98,28.17,36.07
-0.23,-0.05,0.87,-15.77,-1.18,-2.27,516,41.9,98,28.17,36.09
-0.23,-0.05,0.88,-15.65,-1.16,-2.12,523,41.9,98,28.17,36.09
-0.23,-0.05,0.87,-15.77,-1.18,-2.31,503,41.9,98,28.17,36.09
-0.23,-0.04,0.87,-15.65,-0.94,-2.27,532,41.9,98,28.17,36.07
-0.23,-0.05,0.87,-15.89,-0.96,-2.18,521,41.9,98,28.17,36.05
-0.23,-0.05,0.87,-16.02,-0.99,-2.11,502,41.9,98,28.17,36.05
-0.23,-0.05,0.88,-15.65,-1.15,-2.11,504,36.77,98,28.17,36.05
-0.23,-0.06,0.88,-16.02,-1.34,-2.12,501,36.77,98,28.17,36.05
-0.23,-0.05,0.88,-15.89,-0.94,-2.1,527,36.77,98,28.17,36.05
-0.23,-0.05,0.87,-15.77,-1.15,-2.24,531,36.77,98,28.17,36.01
-0.23,-0.05,0.88,-15.89,-1.25,-2.14,502,36.77,98,28.17,36.01
-0.23,-0.05,0.87,-15.77,-1.05,-2.18,522,36.77,98,28.17,35.99
-0.23,-0.04,0.86,-15.89,-1.1,-2.11,504,36.77,98,28.17,35.99
-0.23,-0.05,0.87,-15.77,-1.02,-2.18,503,36.77,98,28.17,35.99
-0.23,-0.05,0.88,-15.89,-1.1,-2.03,509,36.77,98,28.17,35.97
-0.23,-0.05,0.88,-15.89,-1.11,-2.04,503,36.77,98,28.21,35.97
-0.23,-0.06,0.88,-16.02,-1.21,-2.05,540,47.44,98,28.21,35.99
-0.23,-0.05,0.88,-15.89,-1.18,-2.13,532,47.44,98,28.23,35.99
-0.23,-0.05,0.87,-15.65,-0.88,-2.09,502,47.44,98,28.23,35.99
-0.23,-0.05,0.87,-15.89,-1.02,-2,508,47.44,98,28.23,35.97
-0.23,-0.06,0.87,-15.77,-1.22,-2.25,502,47.44,98,28.23,35.97
-0.23,-0.05,0.88,-15.89,-1.02,-2.25,504,47.44,98,28.23,35.97
-0.23,-0.05,0.87,-15.53,-0.95,-2.19,515,66.44,98,28.23,35.97
-0.23,-0.04,0.87,-15.65,-0.97,-2.11,502,66.44,98,28.23,35.99
-0.23,-0.05,0.87,-15.77,-0.91,-2.18,538,66.44,98,28.23,35.97
-0.23,-0.05,0.87,-15.89,-0.96,-2.15,525,66.44,98,28.23,35.93
-0.24,-0.05,0.87,-15.77,-1.05,-2.15,501,66.44,98,28.23,35.93
-0.23,-0.05,0.87,-15.65,-0.96,-1.97,501,66.44,98,28.23,35.91
-0.22,-0.05,0.87,-15.77,-1.11,-2.24,501,66.44,98,28.23,35.93
-0.23,-0.05,0.87,-15.77,-1.08,-2.19,513,66.44,98,28.25,35.91
-0.23,-0.05,0.87,-15.77,-1.23,-1.98,526,66.44,98,28.25,35.93
-0.23,-0.05,0.87,-15.89,-0.89,-2.27,503,66.44,98,28.27,35.93
-0.23,-0.05,0.87,-15.77,-0.93,-2.07,531,66.44,98,28.27,35.97
-0.23,-0.05,0.87,-15.89,-0.99,-2.2,511,66.44,98,28.27,35.97
-0.24,-0.05,0.87,-15.53,-1.03,-2.13,503,66.44,98,28.27,35.97
-0.23,-0.05,0.88,-15.65,-1.08,-2.2,502,66.44,98,28.25,35.97
-0.23,-0.05,0.86,-15.77,-0.97,-2.12,503,66.44,98,28.27,35.97
-0.23,-0.05,0.88,-15.89,-1.15,-2.27,527,66.44,98,28.27,35.97
-0.23,-0.05,0.88,-15.4,-1.12,-2.16,533,66.44,98,28.27,35.93
-0.23,-0.05,0.87,-15.77,-1.18,-2.08,500,42.84,98,28.27,35.91
-0.23,-0.05,0.88,-16.02,-1.04,-2.03,519,42.84,98,28.27,35.93
-0.23,-0.05,0.87,-15.65,-1.02,-2.27,503,42.84,98,28.27,35.91
-0.23,-0.05,0.87,-15.77,-1.04,-2.17,503,42.84,98,28.27,35.91
-0.23,-0.05,0.88,-15.65,-0.82,-2.02,511,42.84,98,28.27,35.91
-0.23,-0.05,0.88,-15.53,-0.93,-2.13,502,42.84,98,28.29,35.91
-0.23,-0.05,0.86,-15.65,-1.08,-2.15,540,42.84,98,28.31,35.93
-0.23,-0.05,0.87,-15.89,-1.15,-2.19,528,42.84,98,28.29,35.93
-0.23,-0.05,0.88,-15.77,-1.03,-2.3,511,42.84,98,28.31,35.93
-0.23,-0.05,0.88,-15.65,-0.95,-2.01,501,42.84,98,28.31,35.93
-0.23,-0.05,0.88,-15.77,-0.9,-1.9,502,42.84,98,28.29,35.91
-0.24,-0.05,0.88,-15.89,-1.15,-2.13,501,42.84,98,28.29,35.91
-0.23,-0.05,0.88,-15.77,-1.1,-2.06,533,42.84,98,28.31,35.91
-0.24,-0.05,0.88,-15.65,-1.02,-2.03,533,42.84,98,28.31,35.89
-0.23,-0.05,0.87,-15.53,-1.08,-2.19,500,42.84,98,28.31,35.89
-0.23,-0.05,0.88,-15.89,-1.08,-2.16,516,42.84,98,28.31,35.89
-0.23,-0.05,0.87,-15.77,-1.11,-2.1,503,38.54,98,28.31,35.89
-0.23,-0.06,0.87,-15.89,-0.98,-2.21,502,38.54,98,28.33,35.89
-0.23,-0.05,0.87,-16.02,-0.99,-2.29,514,38.54,98,28.33,35.91
-0.23,-0.05,0.87,-16.02,-1.15,-2.14,500,38.54,98,28.33,35.93
-0.23,-0.05,0.87,-15.77,-1.05,-2.22,540,38.54,98,28.37,35.93
-0.23,-0.05,0.87,-15.65,-0.83,-2.11,526,38.54,98,28.33,35.91
-0.23,-0.05,0.87,-16.02,-1.11,-2.15,503,38.54,98,28.33,35.91
-0.23,-0.04,0.88,-15.65,-0.96,-2.29,503,38.54,98,28.37,35.93
-0.23,-0.05,0.88,-15.77,-1.02,-2,501,53.22,98,28.37,35.93
-0.24,-0.05,0.87,-15.77,-1.01,-2.21,513,53.22,98,28.37,35.93
-0.23,-0.05,0.87,-15.65,-1.12,-2.08,529,53.22,98,28.37,35.93
-0.23,-0.05,0.87,-15.65,-1.05,-2.02,503,53.22,98,28.37,35.93
-0.23,-0.05,0.87,-15.77,-1.05,-2.2,528,53.22,98,28.37,35.93
-0.23,-0.05,0.88,-15.77,-1.1,-2.05,510,53.22,98,28.37,35.93
-0.23,-0.05,0.87,-15.77,-1.12,-2.18,501,53.22,98,28.37,35.93
-0.23,-0.05,0.87,-15.77,-1.1,-2.05,505,53.22,98,28.37,35.93
-0.23,-0.05,0.87,-15.65,-1.06,-2.24,502,53.22,98,28.39,35.93
-0.23,-0.05,0.87,-15.65,-1.06,-2.02,537,53.22,98,28.39,35.97
-0.23,-0.05,0.88,-15.77,-1.05,-2.08,532,53.22,98,28.39,35.97
-0.23,-0.06,0.88,-15.65,-0.93,-2.25,502,53.22,98,28.39,35.97
-0.23,-0.05,0.87,-15.89,-1.14,-2.24,512,53.22,98,28.39,35.93
-0.23,-0.05,0.87,-15.77,-0.94,-2.05,502,53.22,98,28.41,35.93
-0.23,-0.05,0.87,-15.65,-1.06,-1.93,508,53.22,98,28.41,35.97
-0.24,-0.05,0.87,-16.02,-1.02,-2.14,518,53.22,98,28.41,35.97
-0.23,-0.06,0.88,-15.65,-1.11,-2.09,501,53.22,98,28.41,35.97
-0.23,-0.05,0.88,-15.77,-1.05,-2.33,540,53.22,98,28.41,35.97
-0.23,-0.05,0.88,-16.02,-1.17,-2.19,522,53.22,98,28.41,35.97
-0.23,-0.05,0.87,-15.65,-1.01,-2.13,502,0,0,28.41,35.93
-0.23,-0.04,0.88,-15.53,-0.89,-2.1,502,0,0,28.41,35.93
-0.23,-0.05,0.87,-15.65,-1.05,-2.22,502,0,0,28.41,35.97
-0.24,-0.06,0.88,-15.53,-1.18,-2.1,518,42.46,0,28.41,35.97
-0.24,-0.05,0.87,-15.65,-1.03,-2.11,532,42.46,0,28.43,35.99
-0.23,-0.05,0.87,-15.77,-0.85,-2.19,501,42.46,0,28.43,35.99
-0.23,-0.05,0.88,-15.89,-0.92,-2.28,529,42.46,0,28.43,35.99
-0.23,-0.05,0.87,-15.77,-1.15,-2.31,508,42.46,0,28.43,35.99
-0.23,-0.05,0.87,-15.65,-1.05,-2.08,505,42.46,0,28.43,35.99
-0.23,-0.05,0.87,-15.65,-0.92,-2.14,501,42.46,0,28.45,35.99
-0.23,-0.05,0.87,-15.77,-1.01,-2.31,501,42.46,0,28.45,36.01
-0.23,-0.05,0.88,-15.89,-1.05,-2.28,531,42.46,0,28.45,36.01
-0.23,-0.05,0.87,-15.77,-1.11,-2.08,531,42.46,0,28.45,36.01
-0.23,-0.05,0.88,-15.65,-1.06,-2.14,502,52.77,0,28.45,36.01
-0.23,-0.05,0.87,-15.89,-1.11,-2.25,517,52.77,0,28.45,36.05
-0.23,-0.06,0.87,-15.53,-1.06,-1.99,501,52.77,0,28.47,36.05
-0.23,-0.06,0.87,-15.65,-1.05,-2.27,500,52.77,0,28.47,36.05
-0.24,-0.05,0.88,-15.65,-0.98,-1.97,514,52.77,0,28.47,36.07
-0.23,-0.05,0.88,-15.53,-1.08,-2.27,503,52.77,0,28.47,36.07
-0.24,-0.05,0.87,-15.77,-0.93,-2.2,538,52.77,0,28.47,36.07
-0.23,-0.05,0.87,-15.77,-1.03,-2.23,525,52.77,0,28.49,36.07
-0.23,-0.05,0.87,-15.53,-0.87,-2.11,501,52.77,0,28.47,36.09
-0.24,-0.05,0.87,-15.65,-1.05,-1.95,501,52.77,0,28.49,36.07
-0.23,-0.04,0.87,-15.77,-1.05,-2.06,503,52.77,0,28.47,36.07
-0.23,-0.05,0.87,-15.77,-1.04,-2.01,519,52.77,0,28.47,36.07
-0.23,-0.05,0.87,-15.89,-0.95,-2.4,528,52.77,0,28.49,36.09
-0.23,-0.05,0.88,-15.53,-1.05,-2.18,501,52.77,0,28.49,36.09
-0.23,-0.05,0.86,-15.65,-1.24,-1.92,533,52.77,0,28.49,36.09
-0.23,-0.05,0.87,-15.77,-1.14,-2.13,516,52.77,0,28.49,36.09
-0.23,-0.05,0.88,-15.77,-1.12,-2.16,502,40.97,97,28.49,36.09
-0.23,-0.05,0.87,-15.65,-1.17,-2.24,503,40.97,97,28.49,36.13
-0.23,-0.05,0.87,-15.77,-0.92,-2.21,514,40.97,97,28.53,36.15
-0.23,-0.05,0.87,-15.65,-1.05,-2.22,501,40.97,97,28.53,36.17
-0.24,-0.05,0.88,-15.77,-1.04,-2.15,538,40.97,97,28.53,36.15
-0.23,-0.05,0.87,-15.89,-1.12,-2.24,529,40.97,97,28.55,36.15
-0.24,-0.05,0.89,-15.77,-1.02,-2.24,501,40.97,97,28.55,36.17
-0.23,-0.05,0.87,-15.89,-1.07,-2.29,504,56.64,97,28.53,36.17
-0.23,-0.05,0.87,-15.77,-1.08,-2.18,501,56.64,97,28.55,36.17
-0.23,-0.05,0.87,-15.53,-0.99,-2.19,513,56.64,97,28.55,36.17
-0.23,-0.05,0.87,-15.89,-1.24,-2.15,526,56.64,97,28.55,36.21
-0.23,-0.05,0.88,-15.77,-1.07,-2.18,502,56.64,97,28.55,36.21
-0.23,-0.05,0.87,-15.89,-1.18,-2.15,536,56.64,97,28.55,36.21
-0.23,-0.05,0.88,-15.77,-1.1,-2.14,515,56.64,97,28.55,36.23
-0.23,-0.05,0.88,-15.65,-0.91,-2.06,502,56.64,97,28.55,36.23
-0.23,-0.05,0.87,-15.77,-0.95,-2.1,503,67.74,97,28.57,36.21
-0.23,-0.05,0.87,-15.89,-1.13,-2.05,502,67.74,97,28.57,36.25
-0.22,-0.05,0.86,-15.53,-0.97,-2.07,530,67.74,97,28.59,36.25
-0.23,-0.05,0.88,-15.77,-1.24,-2.18,532,67.74,97,28.59,36.29
-0.23,-0.05,0.87,-15.89,-1.09,-2.03,501,67.74,97,28.59,36.29
-0.24,-0.05,0.87,-15.77,-1.08,-2.18,520,67.74,97,28.57,36.25
-0.23,-0.05,0.88,-15.65,-1.09,-2.06,501,67.74,97,28.59,36.25
-0.23,-0.05,0.87,-15.77,-1.17,-2.3,504,67.74,97,28.59,36.25
-0.23,-0.05,0.87,-16.02,-1.12,-2.15,513,67.74,97,28.59,36.29
-0.23,-0.05,0.87,-15.53,-0.98,-2.08,500,67.74,97,28.59,36.31
-0.23,-0.05,0.87,-15.53,-1.06,-2.26,539,67.74,97,28.59,36.31
-0.23,-0.05,0.88,-15.77,-0.85,-2.05,526,67.74,97,28.59,36.31
-0.23,-0.05,0.87,-15.77,-1.13,-2.07,508,67.74,97,28.61,36.31
-0.23,-0.05,0.87,-15.65,-1.05,-2.11,500,67.74,97,28.61,36.33
-0.23,-0.05,0.88,-15.77,-1.01,-1.97,504,67.74,97,28.61,36.37
-0.23,-0.05,0.87,-15.89,-1.18,-2.2,502,45.55,98,28.61,36.37
-0.23,-0.05,0.88,-15.53,-0.88,-2.29,539,45.55,98,28.61,36.33
-0.23,-0.06,0.87,-15.77,-1.24,-2.12,530,45.55,98,28.61,36.39
-0.23,-0.05,0.87,-15.77,-1.1,-2.27,502,45.55,98,28.61,36.39
-0.23,-0.05,0.88,-15.89,-1.15,-2.12,509,45.55,98,28.61,36.41
-0.23,-0.05,0.87,-15.77,-0.91,-2.09,503,45.55,98,28.63,36.41
-0.24,-0.06,0.87,-15.77,-1.04,-2.15,506,45.55,98,28.61,36.41
-0.23,-0.05,0.87,-16.02,-1.05,-2.22,518,45.55,98,28.61,36.41
-0.23,-0.05,0.88,-15.65,-1.12,-2.19,496,45.55,98,28.63,36.45
-0.23,-0.05,0.87,-15.77,-1.05,-2.12,539,45.55,98,28.61,36.45
-0.23,-0.05,0.86,-15.77,-1.11,-2.16,522,45.55,98,28.61,36.41
-0.23,-0.05,0.87,-15.53,-1.18,-2.09,502,45.55,98,28.61,36.41
-0.24,-0.05,0.88,-15.77,-0.89,-2.21,503,45.55,98,28.63,36.45
-0.23,-0.06,0.87,-15.77,-1.02,-2.11,502,45.55,98,28.63,36.45
-0.23,-0.05,0.88,-16.02,-0.95,-2.24,519,45.55,98,28.63,36.47
-0.23,-0.06,0.88,-15.77,-1.01,-2.06,529,45.55,98,28.63,36.47
-0.23,-0.04,0.86,-15.65,-1.08,-2.27,504,40.32,98,28.63,36.47
-0.23,-0.05,0.88,-15.77,-1,-2.02,526,40.32,98,28.61,36.49
-0.23,-0.05,0.87,-15.65,-1.16,-2.28,511,40.32,98,28.61,36.45
-0.23,-0.05,0.87,-15.77,-1.04,-2.1,502,40.32,98,28.63,36.53
-0.24,-0.05,0.88,-15.65,-1.01,-2.11,502,40.32,98,28.63,36.53
-0.23,-0.05,0.87,-15.77,-1.08,-2.25,502,40.32,98,28.63,36.53
-0.24,-0.05,0.86,-15.65,-1.13,-2.31,533,40.32,98,28.63,36.53
-0.23,-0.06,0.89,-15.65,-1.16,-2.26,532,58.04,98,28.63,36.49
-0.23,-0.05,0.87,-15.77,-1.14,-2.3,500,58.04,98,28.63,36.49
-0.23,-0.05,0.87,-15.77,-1.1,-2.01,516,58.04,98,28.63,36.53
-0.23,-0.05,0.89,-15.89,-1.04,-2.18,503,58.04,98,28.63,36.53
-0.23,-0.04,0.88,-15.77,-1.21,-2.08,502,58.04,98,28.63,36.55
-0.23,-0.05,0.88,-15.65,-1.02,-2.11,512,58.04,98,28.63,36.53
-0.23,-0.05,0.87,-15.65,-0.95,-2.19,502,58.04,98,28.69,36.55
-0.24,-0.05,0.87,-15.53,-0.92,-2.09,539,58.04,98,28.69,36.57
-0.23,-0.05,0.87,-15.77,-0.95,-2.02,528,65.74,98,28.69,36.53
-0.23,-0.05,0.87,-15.65,-1.18,-2.14,500,65.74,98,28.69,36.55
-0.23,-0.05,0.87,-15.77,-1.14,-2.18,501,65.74,98,28.69,36.61
-0.24,-0.05,0.87,-15.77,-1.05,-1.98,499,65.74,98,28.65,36.61
-0.23,-0.05,0.87,-15.65,-1.02,-2.16,515,65.74,98,28.69,36.61
-0.24,-0.05,0.88,-15.77,-1.11,-2.15,527,65.74,98,28.69,36.61
-0.24,-0.05,0.88,-15.4,-1.03,-2,503,65.74,98,28.69,36.57
-0.23,-0.06,0.88,-15.77,-1.02,-2.08,533,65.74,98,28.69,36.57
-0.23,-0.05,0.87,-15.53,-1.12,-2.13,515,68.94,98,28.69,36.57
-0.23,-0.05,0.88,-15.77,-0.99,-2.21,501,68.94,98,28.69,36.57
-0.23,-0.05,0.88,-15.65,-0.92,-2.08,503,68.94,98,28.69,36.57
-0.24,-0.05,0.87,-15.53,-1,-2.02,501,68.94,98,28.69,36.57
-0.23,-0.05,0.87,-15.65,-0.88,-1.92,528,68.94,98,28.69,36.57
-0.24,-0.05,0.87,-15.65,-1.02,-2.1,532,68.94,98,28.69,36.55
-0.23,-0.05,0.88,-15.65,-0.94,-2.05,502,68.94,98,28.69,36.57
-0.24,-0.06,0.87,-15.77,-1.24,-2.08,519,68.94,98,28.69,36.55
-0.23,-0.04,0.88,-15.65,-1.08,-2.27,504,72.51,98,28.69,36.55
-0.23,-0.05,0.88,-15.53,-0.94,-2.27,501,72.51,98,28.69,36.55
-0.24,-0.05,0.87,-15.89,-1.11,-2.29,510,72.51,98,28.69,36.55
-0.23,-0.05,0.88,-15.4,-0.96,-2.03,502,72.51,98,28.69,36.53
-0.23,-0.05,0.86,-15.53,-1.02,-1.97,539,72.51,98,28.71,36.53
-0.24,-0.05,0.87,-15.65,-1.17,-2.06,531,72.51,98,28.73,36.55
-0.23,-0.05,0.87,-15.77,-0.9,-2.23,501,72.51,98,28.73,36.57
-0.23,-0.06,0.86,-15.65,-1.07,-2.11,504,73.87,99,28.71,36.53
-0.23,-0.04,0.87,-15.77,-1.05,-2,501,73.87,99,28.71,36.53
-0.23,-0.06,0.87,-15.65,-1.11,-2.15,508,73.87,99,28.73,36.55
-0.23,-0.05,0.87,-15.53,-1.11,-2.29,524,73.87,99,28.73,36.55
-0.23,-0.05,0.87,-16.02,-1.2,-2.27,502,73.87,99,28.73,36.53
-0.23,-0.05,0.87,-15.65,-1.04,-2.24,536,73.87,99,28.73,36.55
-0.23,-0.04,0.86,-15.53,-0.93,-2.16,517,73.87,99,28.73,36.55
-0.23,-0.05,0.87,-15.65,-1.13,-2.03,503,73.87,99,28.73,36.55
-0.24,-0.05,0.87,-15.77,-1.07,-2.11,505,73.87,99,28.73,36.55
-0.23,-0.05,0.88,-15.65,-1,-2.23,502,73.87,99,28.75,36.55
-0.24,-0.05,0.88,-15.53,-1,-2.14,527,73.87,99,28.77,36.57
-0.24,-0.04,0.87,-15.65,-1.21,-2.21,531,73.87,99,28.75,36.57
-0.23,-0.05,0.87,-15.53,-1.21,-2.15,503,73.87,99,28.75,36.55
-0.24,-0.06,0.87,-15.65,-1.05,-2.08,523,73.87,99,28.75,36.53
-0.23,-0.05,0.86,-15.53,-1.11,-2.18,505,50.9,99,28.77,36.49
-0.23,-0.05,0.87,-15.65,-0.96,-2.25,503,50.9,99,28.77,36.53
-0.23,-0.05,0.87,-16.02,-1.14,-2.26,506,50.9,99,28.77,36.53
-0.23,-0.06,0.88,-15.53,-0.95,-2.24,501,50.9,99,28.77,36.55
-0.23,-0.05,0.87,-15.4,-1.05,-2.27,540,50.9,99,28.77,36.55
-0.23,-0.05,0.88,-15.53,-1.03,-2.17,532,50.9,99,28.75,36.55
-0.23,-0.05,0.88,-15.65,-1.05,-2.24,502,50.9,99,28.77,36.53
-0.23,-0.05,0.88,-15.65,-1.15,-2.15,505,50.9,99,28.77,36.53
-0.23,-0.05,0.87,-15.65,-1.04,-2.14,503,50.9,99,28.77,36.49
-0.23,-0.05,0.87,-15.65,-1.12,-2.2,511,50.9,99,28.77,36.49
-0.23,-0.05,0.87,-15.53,-1.02,-2.07,520,50.9,99,28.77,36.47
-0.23,-0.05,0.88,-15.89,-1.01,-2.08,503,50.9,99,28.77,36.47
-0.23,-0.05,0.88,-15.89,-0.92,-2.25,536,50.9,99,28.77,36.47
-0.24,-0.04,0.87,-15.77,-1.03,-2.04,519,50.9,99,28.77,36.45
-0.23,-0.05,0.87,-15.53,-1.09,-2.14,502,50.9,99,28.79,36.45
-0.23,-0.05,0.88,-15.53,-1.1,-2.24,501,43.16,99,28.81,36.47
-0.24,-0.05,0.87,-15.53,-1.01,-2.12,501,43.16,99,28.79,36.47
-0.23,-0.05,0.87,-15.65,-1.09,-1.96,521,43.16,99,28.81,36.47
-0.23,-0.05,0.86,-15.53,-0.95,-2.11,531,43.16,99,28.79,36.45
-0.23,-0.04,0.88,-15.65,-0.89,-2.22,501,43.16,99,28.81,36.45
-0.23,-0.04,0.87,-15.53,-1.02,-2.21,528,43.16,99,28.81,36.47
-0.24,-0.06,0.88,-15.4,-1.11,-2.11,508,61.06,98,28.81,36.47
-0.23,-0.05,0.88,-15.53,-1.02,-2.24,502,61.06,98,28.81,36.47
-0.23,-0.05,0.88,-15.77,-0.91,-2.31,504,61.06,98,28.81,36.47
-0.23,-0.05,0.87,-15.4,-1.13,-2.14,502,61.06,98,28.85,36.41
-0.23,-0.05,0.87,-15.4,-1.05,-2.02,537,61.06,98,28.85,36.45
-0.23,-0.04,0.88,-15.53,-1.08,-2.24,532,61.06,98,28.85,36.45
-0.23,-0.04,0.87,-15.77,-0.99,-2.11,502,61.06,98,28.87,36.45
-0.23,-0.05,0.86,-15.28,-0.89,-2.19,514,73.2,98,28.85,36.45
-0.23,-0.05,0.88,-15.89,-1.15,-2.11,502,73.2,98,28.85,36.45
-0.24,-0.05,0.88,-15.53,-1.15,-2.2,503,73.2,98,28.87,36.45
-0.23,-0.05,0.88,-15.65,-0.79,-2.09,517,73.2,98,28.87,36.45
-0.23,-0.05,0.87,-15.53,-1.01,-2.2,502,73.2,98,28.87,36.41
-0.23,-0.05,0.87,-15.65,-1.18,-2.24,539,73.2,98,28.87,36.41
-0.23,-0.05,0.88,-15.28,-1.04,-2.08,522,73.2,98,28.87,36.39
-0.23,-0.05,0.88,-15.77,-1.03,-2.08,501,78.84,98,28.87,36.41
-0.23,-0.06,0.87,-15.77,-1,-2.18,502,78.84,98,28.87,36.41
-0.23,-0.05,0.87,-15.4,-1.14,-2.06,501,78.84,98,28.87,36.41
-0.24,-0.06,0.87,-15.65,-0.88,-2.23,520,78.84,98,28.87,36.41
-0.23,-0.05,0.88,-15.77,-1.03,-2.17,530,78.84,98,28.87,36.41
-0.24,-0.05,0.87,-15.65,-1.18,-2.24,501,78.84,98,28.87,36.37
-0.23,-0.05,0.88,-15.77,-1.11,-2.22,527,78.84,98,28.87,36.37
-0.23,-0.05,0.87,-15.65,-1,-2.2,511,78.84,98,28.89,36.37
-0.23,-0.05,0.88,-15.53,-0.99,-2.2,502,78.84,98,28.89,36.37
-0.24,-0.06,0.87,-15.53,-1.03,-2.04,504,78.84,98,28.89,36.37
-0.23,-0.04,0.87,-15.65,-1.01,-2.13,500,78.84,98,28.89,36.31
-0.23,-0.05,0.87,-15.65,-1.03,-2.12,537,78.84,98,28.91,36.37
-0.23,-0.05,0.87,-15.77,-1.05,-2.07,531,78.84,98,28.89,36.31
-0.23,-0.05,0.87,-15.65,-1,-2.23,503,78.84,98,28.89,36.31
-0.24,-0.05,0.87,-15.53,-1.11,-2.18,511,84.15,98,28.91,36.31
-0.24,-0.05,0.87,-15.65,-1.2,-2.08,501,84.15,98,28.89,36.33
-0.23,-0.05,0.87,-15.28,-1.16,-2.24,507,84.15,98,28.89,36.25
-0.24,-0.05,0.88,-15.53,-0.95,-2.11,520,84.15,98,28.91,36.25
-0.23,-0.05,0.88,-15.65,-1.16,-2.38,503,84.15,98,28.89,36.17
-0.23,-0.05,0.87,-15.53,-1.14,-2.18,537,84.15,98,28.91,36.17
-0.23,-0.05,0.87,-15.65,-1.02,-2.17,521,84.15,98,28.91,36.21
-0.23,-0.04,0.88,-15.65,-0.92,-2.25,501,84.15,98,28.89,36.17
